	-1
that	4.94
allow	6.0
for	5.22
the	4.98
arrival	6.32
of	4.94
hunk	-1
of	4.94
metal	5.44
which	4.94
be	5.68
transport	6.04
to	4.98
two	5.4
story	6.48
high	6.64
weld	-1
machine	5.38
over	4.82
to	4.98
one	5.4
side	5.12
be	5.68
technician	-1
in	5.5
white	6.28
coat	6.08
make	6.0
motherboards	-1
radio	6.58
and	5.22
other	5.04
electronics	6.48
other	5.04
people	6.16
be	5.68
in	5.5
a	5.24
special	7.2
airtight	-1
glass	5.76
chamber	5.4
building	5.94
the	4.98
capsule	-1
that	4.94
rocket	6.38
would	5.38
take	5.18
to	4.98
the	4.98
space	5.96
station	5.16
tattooed	-1
men	5.94
in	5.5
bandana	-1
be	5.68
blasting	-1
van	5.2
halen	-1
and	5.22
thread	5.38
wire	5.12
around	5.62
rocket	6.38
engine	5.7
there	5.1
be	5.68
complete	6.74
body	5.96
of	4.94
rocket	6.38
line	4.98
up	6.14
one	5.4
after	5.08
the	4.98
other	5.04
ready	6.58
to	4.98
be	5.68
place	5.56
on	5.56
truck	5.48
still	5.14
more	6.24
rocket	6.38
in	5.5
another	5.2
part	4.98
of	4.94
the	4.98
building	5.94
await	-1
coat	6.08
of	4.94
white	6.28
paint	6.3
it	5.02
be	5.68
difficult	3.18
to	4.98
take	5.18
in	5.5
the	4.98
entire	5.88
factory	5.08
at	4.9
once	4.94
there	5.1
be	5.68
hundred	5.82
of	4.94
body	5.96
in	5.5
constant	5.92
motion	5.76
whir	-1
around	5.62
a	5.24
variety	6.78
of	4.94
bizarre	4.92
machine	5.38
this	5.06
be	5.68
just	5.76
building	5.94
number	5.3
one	5.4
of	4.94
musk	-1
land	6.18
spacex	-1
have	5.82
acquire	6.36
several	5.66
building	5.94
that	4.94
use	5.64
to	4.98
be	5.68
part	4.98
of	4.94
a	5.24
boeing	5.24
factory	5.08
which	4.94
make	6.0
the	4.98
fuselage	-1
for	5.22
s	5.04
one	5.4
of	4.94
these	5.1
building	5.94
have	5.82
a	5.24
curve	5.86
roof	5.42
and	5.22
look	5.54
like	7.22
an	4.84
airplane	-1
hangar	-1
it	5.02
serf	-1
as	5.22
the	4.98
research	6.46
development	6.38
and	5.22
design	6.32
studio	6.34
for	5.22
tesla	-1
this	5.06
be	5.68
where	5.02
the	4.98
company	5.44
come	5.82
up	6.14
with	5.72
the	4.98
look	5.54
for	5.22
the	4.98
model	5.8
s	5.04
sedan	-1
and	5.22
its	4.96
follow	5.66
on	5.56
the	4.98
model	5.8
x	4.92
suv	-1
in	5.5
the	4.98
parking	5.02
lot	5.78
outside	5.8
the	4.98
studio	6.34
tesla	-1
have	5.82
built	6.24
one	5.4
of	4.94
its	4.96
recharge	-1
station	5.16
where	5.02
los	4.7
angeles	5.84
driver	5.7
can	5.62
top	6.76
up	6.14
with	5.72
electricity	6.1
for	5.22
free	7.96
the	4.98
charge	4.9
center	5.3
be	5.68
easy	6.76
enough	5.46
to	4.98
spot	5.26
because	5.0
musk	-1
have	5.82
instal	-1
a	5.24
white	6.28
and	5.22
red	5.56
obelisk	-1
brand	5.58
with	5.72
the	4.98
tesla	-1
logo	5.68
that	4.94
sits	5.37
in	5.5
the	4.98
middle	5.34
of	4.94
an	4.84
infinity	-1
pool	6.78
it	5.02
be	5.68
in	5.5
my	6.16
first	6.82
interview	5.06
with	5.72
musk	-1
which	4.94
take	5.18
place	5.56
at	4.9
the	4.98
design	6.32
studio	6.34
that	4.94
i	5.92
begin	6.28
to	4.98
get	5.92
a	5.24
sense	6.3
of	4.94
how	4.68
he	5.42
talk	6.06
and	5.22
operate	4.74
he	5.42
s	5.04
a	5.24
confident	7.1
guy	5.92
but	4.24
do	5.76
not	3.86
always	6.48
do	5.76
a	5.24
good	7.2
job	5.96
of	4.94
display	5.62
this	5.06
on	5.56
initial	5.42
encounter	5.24
musk	-1
can	5.62
come	5.82
off	4.02
as	5.22
shy	4.46
and	5.22
borderline	-1
awkward	3.62
his	5.56
south	6.16
african	5.66
accent	5.62
remains	4.42
present	6.96
but	4.24
fading	4.06
and	5.22
the	4.98
charm	7.06
of	4.94
it	5.02
be	5.68
not	3.86
enough	5.46
to	4.98
offset	4.72
the	4.98
halt	-1
nature	7.24
of	4.94
musk	-1
s	5.04
speech	5.32
pattern	5.36
like	7.22
many	5.82
an	4.84
engineer	6.3
or	4.98
physicist	-1
musk	-1
will	6.02
pause	5.1
while	5.12
fishing	6.18
around	5.62
for	5.22
exact	6.04
phrasing	-1
and	5.22
he	5.42
ll	4.82
often	5.68
go	5.54
rumble	4.46
down	3.66
an	4.84
esoteric	-1
scientific	6.44
rabbit	7.1
hole	4.66
without	3.54
provide	6.4
any	5.22
help	6.08
hand	5.9
or	4.98
simplify	-1
explanation	5.56
along	5.48
the	4.98
way	5.24
musk	-1
expect	5.9
you	6.24
to	4.98
keep	5.86
up	6.14
none	3.84
of	4.94
this	5.06
be	5.68
off	4.02
put	5.04
musk	-1
in	5.5
fact	5.9
will	6.02
toss	5.42
out	4.62
plenty	6.98
of	4.94
joke	7.62
and	5.22
can	5.62
be	5.68
downright	-1
charm	7.06
it	5.02
s	5.04
just	5.76
that	4.94
there	5.1
s	5.04
a	5.24
sense	6.3
of	4.94
purpose	6.04
and	5.22
pressure	3.66
hang	3.86
over	4.82
any	5.22
conversation	6.24
with	5.72
the	4.98
man	5.9
musk	-1
doesn	4.71
t	4.84
really	5.84
shoot	3.46
the	4.98
shit	2.5
it	5.02
would	5.38
end	4.36
up	6.14
take	5.18
about	5.16
thirty	5.79
hour	5.32
of	4.94
interview	5.06
for	5.22
musk	-1
to	4.98
really	5.84
loosen	-1
up	6.14
and	5.22
let	5.38
me	6.58
into	5.04
a	5.24
different	5.38
deeper	5.86
level	5.6
of	4.94
his	5.56
psyche	-1
and	5.22
personality	6.66
most	6.22
high	6.64
profile	5.3
ceo	5.1
have	5.82
handler	-1
all	6.22
around	5.62
them	4.92
musk	-1
mostly	5.8
move	5.72
about	5.16
musk	-1
land	6.18
on	5.56
his	5.56
own	6.16
this	5.06
be	5.68
not	3.86
the	4.98
guy	5.92
who	5.06
slinks	-1
into	5.04
the	4.98
restaurant	7.06
it	5.02
s	5.04
the	4.98
guy	5.92
who	5.06
own	6.16
the	4.98
joint	5.18
and	5.22
stride	5.56
about	5.16
with	5.72
authority	4.74
musk	-1
and	5.22
i	5.92
talk	6.06
as	5.22
he	5.42
make	6.0
his	5.56
way	5.24
around	5.62
the	4.98
design	6.32
studio	6.34
s	5.04
main	5.4
floor	5.16
inspect	-1
prototype	-1
part	4.98
and	5.22
vehicle	6.08
at	4.9
each	5.4
station	5.16
employee	5.74
rush	4.12
up	6.14
to	4.98
musk	-1
and	5.22
disgorge	-1
information	6.48
he	5.42
listen	5.94
intently	-1
process	5.46
it	5.02
and	5.22
nod	5.72
when	4.96
satisfied	7.28
the	4.98
people	6.16
move	5.72
away	4.22
and	5.22
musk	-1
move	5.72
to	4.98
the	4.98
next	5.62
information	6.48
dump	2.84
at	4.9
one	5.4
point	5.42
tesla	-1
s	5.04
design	6.32
chief	6.18
franz	-1
von	5.12
holzhausen	-1
want	5.7
musk	-1
s	5.04
take	5.18
on	5.56
some	5.02
new	6.82
tire	4.65
and	5.22
rim	-1
that	4.94
have	5.82
come	5.82
in	5.5
for	5.22
the	4.98
model	5.8
s	5.04
and	5.22
on	5.56
the	4.98
seat	5.86
arrangement	5.86
for	5.22
the	4.98
model	5.8
x	4.92
they	5.62
spoke	5.8
and	5.22
then	5.34
they	5.62
go	5.54
into	5.04
a	5.24
back	5.18
room	5.52
where	5.02
executive	5.58
from	5.18
a	5.24
seller	-1
of	4.94
high	6.64
end	4.36
graphic	5.52
software	6.3
have	5.82
prepared	6.74
a	5.24
presentation	5.42
for	5.22
musk	-1
they	5.62
want	5.7
to	4.98
show	6.24
off	4.02
new	6.82
d	4.72
render	5.18
technology	6.74
that	4.94
would	5.38
allow	6.0
tesla	-1
to	4.98
tweak	-1
the	4.98
finish	6.72
of	4.94
a	5.24
virtual	5.62
model	5.8
s	5.04
and	5.22
see	6.06
in	5.5
great	7.88
detail	5.82
how	4.68
thing	5.58
like	7.22
shadow	4.92
and	5.22
streetlight	-1
played	6.38
off	4.02
the	4.98
car	6.72
s	5.04
body	5.96
tesla	-1
s	5.04
engineer	6.3
really	5.84
want	5.7
the	4.98
compute	-1
system	5.3
and	5.22
need	4.84
musk	-1
s	5.04
sign	5.66
off	4.02
the	4.98
men	5.94
do	5.76
their	5.16
best	7.18
to	4.98
sell	5.48
musk	-1
on	5.56
the	4.98
idea	7.06
while	5.12
the	4.98
sound	5.86
of	4.94
drill	-1
and	5.22
giant	5.34
industrial	5.02
fan	6.66
drown	2.9
out	4.62
their	5.16
shtick	-1
musk	-1
wear	5.94
leather	5.56
shoe	5.84
designer	6.32
jean	5.82
and	5.22
a	5.24
black	4.88
t	4.84
shirt	6.26
which	4.94
be	5.68
essentially	5.76
his	5.56
work	5.24
uniform	5.26
have	5.82
to	4.98
don	4.98
d	4.72
goggles	-1
for	5.22
the	4.98
demonstration	5.88
and	5.22
seem	5.24
unmoved	-1
he	5.42
told	5.08
them	4.92
he	5.42
d	4.72
think	6.2
about	5.16
it	5.02
and	5.22
then	5.34
walk	6.02
toward	6.12
the	4.98
source	5.72
of	4.94
the	4.98
loud	4.34
noise	3.74
a	5.24
workshop	5.76
deep	5.74
in	5.5
the	4.98
design	6.32
studio	6.34
where	5.02
tesla	-1
engineer	6.3
be	5.68
building	5.94
the	4.98
scaffold	-1
for	5.22
the	4.98
thirty	5.79
foot	5.02
decorative	-1
tower	5.66
that	4.94
go	5.54
outside	5.8
the	4.98
charge	4.9
station	5.16
that	4.94
thing	5.58
look	5.54
like	7.22
it	5.02
could	5.52
survive	6.0
a	5.24
category	5.42
five	5.24
hurricane	2.54
musk	-1
say	5.54
let	5.38
s	5.04
thin	5.74
it	5.02
up	6.14
a	5.24
bit	4.54
musk	-1
and	5.22
i	5.92
eventually	5.28
hop	5.6
into	5.04
his	5.56
car	6.72
a	5.24
black	4.88
model	5.8
s	5.04
and	5.22
zip	-1
back	5.18
to	4.98
the	4.98
main	5.4
spacex	-1
building	5.94
i	5.92
think	6.2
there	5.1
be	5.68
probably	5.64
too	5.22
many	5.82
smart	7.48
people	6.16
pursue	5.68
internet	7.48
stuff	5.58
finance	4.9
and	5.22
law	4.9
musk	-1
say	5.54
on	5.56
the	4.98
way	5.24
that	4.94
be	5.68
part	4.98
of	4.94
the	4.98
reason	5.54
why	4.98
we	6.38
haven	6.54
t	4.84
see	6.06
as	5.22
much	5.74
innovation	-1
musk	-1
land	6.18
be	5.68
a	5.24
revelation	5.86
i	5.92
d	4.72
come	5.82
to	4.98
silicon	-1
valley	6.26
in	5.5
and	5.22
end	4.36
up	6.14
living	6.68
in	5.5
the	4.98
tenderloin	-1
neighborhood	6.38
of	4.94
san	5.02
francisco	5.6
it	5.02
s	5.04
the	4.98
one	5.4
part	4.98
of	4.94
the	4.98
city	5.76
that	4.94
local	5.46
will	6.02
implore	-1
you	6.24
to	4.98
avoid	3.14
without	3.54
try	6.02
very	6.12
hard	4.1
you	6.24
can	5.62
find	6.0
someone	5.3
pull	4.74
down	3.66
his	5.56
pant	-1
and	5.22
pooping	-1
in	5.5
between	5.1
park	7.08
car	6.72
or	4.98
encounter	5.24
some	5.02
derange	-1
sort	5.28
bashing	-1
his	5.56
head	5.96
into	5.04
the	4.98
side	5.12
of	4.94
a	5.24
bus	5.1
stop	3.9
at	4.9
dive	5.64
bar	5.82
near	5.72
the	4.98
local	5.46
strip	4.92
club	5.86
transvestite	-1
hit	4.58
on	5.56
curious	6.36
businessmen	-1
and	5.22
drunk	3.88
fall	4.04
asleep	6.14
on	5.56
couch	6.06
and	5.22
soil	5.71
themselves	5.02
as	5.22
part	4.98
of	4.94
their	5.16
lazy	3.28
sunday	7.28
ritual	5.3
it	5.02
s	5.04
the	4.98
gritty	-1
knife	4.08
stabby	-1
part	4.98
of	4.94
san	5.02
francisco	5.6
and	5.22
turn	5.2
out	4.62
to	4.98
be	5.68
a	5.24
great	7.88
place	5.56
to	4.98
watch	5.7
the	4.98
dotcom	-1
dream	7.1
die	1.74
san	5.02
francisco	5.6
have	5.82
an	4.84
endure	-1
history	5.84
with	5.72
greed	3.06
it	5.02
become	5.7
a	5.24
city	5.76
on	5.56
the	4.98
back	5.18
of	4.94
the	4.98
gold	7.56
rush	4.12
and	5.22
not	3.86
even	5.58
a	5.24
catastrophic	-1
earthquake	1.9
could	5.52
slow	3.78
san	5.02
francisco	5.6
s	5.04
economic	5.36
lust	4.64
for	5.22
long	4.74
don	4.98
t	4.84
let	5.38
the	4.98
granola	-1
vibe	6.02
fool	3.3
you	6.24
boom	5.12
and	5.22
bust	4.56
be	5.68
the	4.98
rhythm	6.65
of	4.94
this	5.06
place	5.56
and	5.22
in	5.5
san	5.02
francisco	5.6
have	5.82
be	5.68
overtaken	-1
by	4.98
the	4.98
boom	5.12
of	4.94
all	6.22
boom	5.12
and	5.22
consume	5.31
by	4.98
avarice	-1
it	5.02
be	5.68
a	5.24
wonderful	7.76
time	5.74
to	4.98
be	5.68
alive	7.18
with	5.72
just	5.76
about	5.16
the	4.98
entire	5.88
populace	-1
give	6.54
in	5.5
to	4.98
a	5.24
fantasy	7.44
a	5.24
get	5.92
rich	7.98
quick	6.02
internet	7.48
madness	3.6
the	4.98
pulse	5.94
of	4.94
energy	7.22
from	5.18
this	5.06
share	6.78
delusion	-1
be	5.68
palpable	-1
produce	6.26
a	5.24
constant	5.92
buzz	5.62
that	4.94
vibrate	-1
across	4.94
the	4.98
city	5.76
and	5.22
here	5.48
i	5.92
be	5.68
in	5.5
the	4.98
center	5.3
of	4.94
the	4.98
most	6.22
deprave	-1
part	4.98
of	4.94
san	5.02
francisco	5.6
watch	5.7
just	5.76
how	4.68
high	6.64
and	5.22
low	3.66
people	6.16
get	5.92
when	4.96
consume	5.31
by	4.98
excess	5.22
story	6.48
track	5.14
the	4.98
insanity	3.46
of	4.94
business	5.94
in	5.5
these	5.1
time	5.74
be	5.68
well	6.68
know	6.1
you	6.24
no	3.48
longer	5.18
have	5.82
to	4.98
make	6.0
something	5.0
that	4.94
other	5.04
people	6.16
want	5.7
to	4.98
buy	6.28
in	5.5
order	5.22
to	4.98
start	6.1
a	5.24
boom	5.12
company	5.44
you	6.24
just	5.76
have	5.82
to	4.98
have	5.82
an	4.84
idea	7.06
for	5.22
some	5.02
sort	5.28
of	4.94
internet	7.48
thing	5.58
and	5.22
announce	5.68
it	5.02
to	4.98
the	4.98
world	6.52
in	5.5
order	5.22
for	5.22
eager	6.54
investor	5.94
to	4.98
fund	6.04
your	5.6
thought	6.38
experiment	5.76
the	4.98
whole	5.88
goal	7.02
be	5.68
to	4.98
make	6.0
as	5.22
much	5.74
money	7.3
as	5.22
possible	6.24
in	5.5
the	4.98
shortest	-1
amount	5.84
of	4.94
time	5.74
because	5.0
everyone	6.12
knew	5.94
on	5.56
at	4.9
least	4.0
a	5.24
subconscious	-1
level	5.6
that	4.94
reality	5.94
have	5.82
to	4.98
set	5.58
in	5.5
eventually	5.28
valley	6.26
denizen	-1
take	5.18
very	6.12
literally	5.32
the	4.98
clich	-1
of	4.94
work	5.24
as	5.22
hard	4.1
as	5.22
you	6.24
play	7.26
people	6.16
in	5.5
their	5.16
twenty	5.9
thirty	5.79
forty	4.99
and	5.22
fifty	5.71
be	5.68
expect	5.9
to	4.98
pull	4.74
all	6.22
nighters	-1
cubicle	-1
be	5.68
turn	5.2
into	5.04
temporary	4.5
home	7.14
and	5.22
personal	6.06
hygiene	-1
be	5.68
abandon	-1
oddly	-1
enough	5.46
make	6.0
nothing	3.9
appear	5.84
to	4.98
be	5.68
something	5.0
take	5.18
a	5.24
lot	5.78
of	4.94
work	5.24
but	4.24
when	4.96
the	4.98
time	5.74
to	4.98
decompress	-1
arrive	6.32
there	5.1
be	5.68
plenty	6.98
of	4.94
option	5.94
for	5.22
total	5.78
debauchery	-1
the	4.98
hot	5.02
company	5.44
and	5.22
medium	5.32
power	6.68
of	4.94
the	4.98
time	5.74
seem	5.24
lock	4.58
in	5.5
a	5.24
struggle	3.4
to	4.98
outdo	-1
each	5.4
other	5.04
with	5.72
ever	5.42
fancier	-1
party	7.58
old	3.98
line	4.98
company	5.44
try	6.02
to	4.98
look	5.54
with	5.72
it	5.02
would	5.38
regularly	5.94
buy	6.28
space	5.96
at	4.9
a	5.24
concert	6.94
venue	-1
and	5.22
then	5.34
order	5.22
up	6.14
some	5.02
dancer	6.86
acrobat	-1
open	6.1
bar	5.82
and	5.22
the	4.98
barenaked	-1
lady	6.6
young	6.82
technologist	-1
would	5.38
show	6.24
up	6.14
to	4.98
pound	4.98
their	5.16
free	7.96
jack	5.5
and	5.22
coke	6.78
and	5.22
snort	-1
their	5.16
cocaine	2.54
in	5.5
porta	-1
potty	-1
greed	3.06
and	5.22
self	6.24
interest	6.36
be	5.68
the	4.98
only	4.92
thing	5.58
that	4.94
make	6.0
any	5.22
sense	6.3
back	5.18
then	5.34
while	5.12
the	4.98
good	7.2
time	5.74
have	5.82
be	5.68
well	6.68
chronicle	5.46
the	4.98
subsequent	5.45
bad	2.64
time	5.74
have	5.82
be	5.68
unsurprisingly	-1
ignore	3.22
it	5.02
s	5.04
more	6.24
fun	7.96
to	4.98
reminiscence	-1
on	5.56
irrational	-1
exuberance	-1
than	4.74
the	4.98
mess	3.94
that	4.94
get	5.92
left	4.64
behind	4.42
let	5.38
it	5.02
be	5.68
say	5.54
for	5.22
the	4.98
record	5.78
then	5.34
that	4.94
the	4.98
implosion	-1
of	4.94
the	4.98
get	5.92
rich	7.98
quick	6.02
internet	7.48
fantasy	7.44
left	4.64
san	5.02
francisco	5.6
and	5.22
silicon	-1
valley	6.26
in	5.5
a	5.24
deep	5.74
depression	1.98
the	4.98
endless	5.32
party	7.58
end	4.36
the	4.98
prostitute	-1
no	3.48
longer	5.18
roam	6.09
the	4.98
street	5.44
of	4.94
the	4.98
tenderloin	-1
at	4.9
a	5.24
m	5.06
offering	6.32
pre	5.14
commute	-1
love	8.42
come	5.82
on	5.56
honey	7.44
it	5.02
s	5.04
well	6.68
than	4.74
coffee	7.18
instead	4.92
of	4.94
the	4.98
barenaked	-1
lady	6.6
you	6.24
get	5.92
the	4.98
occasional	5.6
neil	5.0
diamond	7.52
tribute	6.22
band	6.42
at	4.9
a	5.24
trade	6.18
show	6.24
some	5.02
free	7.96
t	4.84
shirt	6.26
and	5.22
a	5.24
lump	-1
of	4.94
shame	2.68
the	4.98
technology	6.74
industry	5.38
have	5.82
no	3.48
idea	7.06
what	4.8
to	4.98
do	5.76
with	5.72
itself	5.2
the	4.98
dumb	3.06
venture	5.64
capitalist	4.84
who	5.06
have	5.82
be	5.68
take	5.18
during	5.2
the	4.98
bubble	6.2
didn	4.8
t	4.84
want	5.7
to	4.98
look	5.54
any	5.22
dumber	-1
so	5.08
they	5.62
stop	3.9
funding	-1
new	6.82
venture	5.64
altogether	6.4
entrepreneur	-1
big	6.22
idea	7.06
be	5.68
replace	5.04
by	4.98
the	4.98
small	4.52
of	4.94
notion	5.18
it	5.02
be	5.68
as	5.22
if	4.66
silicon	-1
valley	6.26
have	5.82
enter	5.84
rehab	-1
en	4.84
masse	-1
it	5.02
sound	5.86
melodramatic	-1
but	4.24
it	5.02
s	5.04
true	7.08
a	5.24
populace	-1
of	4.94
million	7.38
of	4.94
clever	7.06
people	6.16
come	5.82
to	4.98
believe	6.7
that	4.94
they	5.62
be	5.68
invent	-1
the	4.98
future	6.76
then	5.34
poof	-1
play	7.26
it	5.02
safe	7.04
suddenly	4.78
become	5.7
the	4.98
fashionable	-1
thing	5.58
to	4.98
do	5.76
the	4.98
evidence	5.64
of	4.94
this	5.06
malaise	-1
be	5.68
in	5.5
the	4.98
company	5.44
and	5.22
idea	7.06
form	5.28
during	5.2
this	5.06
period	4.72
google	7.2
have	5.82
appear	5.84
and	5.22
really	5.84
start	6.1
to	4.98
thrive	-1
around	5.62
but	4.24
it	5.02
be	5.68
an	4.84
outlier	-1
between	5.1
google	7.2
and	5.22
apple	7.44
s	5.04
introduction	6.08
of	4.94
the	4.98
iphone	6.54
in	5.5
there	5.1
s	5.04
a	5.24
wasteland	-1
of	4.94
ho	4.34
hum	5.65
company	5.44
and	5.22
the	4.98
hot	5.02
new	6.82
thing	5.58
that	4.94
be	5.68
just	5.76
start	6.1
out	4.62
facebook	6.08
and	5.22
twitter	5.46
certainly	6.06
do	5.76
not	3.86
look	5.54
like	7.22
their	5.16
predecessor	-1
hewlett	-1
packard	-1
intel	-1
sun	7.8
microsystems	-1
that	4.94
make	6.0
physical	5.88
product	5.56
and	5.22
employ	6.34
ten	5.44
of	4.94
thousand	5.9
of	4.94
people	6.16
in	5.5
the	4.98
process	5.46
in	5.5
the	4.98
year	5.38
that	4.94
follow	5.66
the	4.98
goal	7.02
go	5.54
from	5.18
take	5.18
huge	6.14
risk	3.62
to	4.98
create	6.82
new	6.82
industry	5.38
and	5.22
grand	7.06
new	6.82
idea	7.06
to	4.98
chase	4.94
easy	6.76
money	7.3
by	4.98
entertain	-1
consumer	5.5
and	5.22
pump	5.22
out	4.62
simple	6.02
apps	5.58
and	5.22
advertisement	-1
the	4.98
best	7.18
mind	6.04
of	4.94
my	6.16
generation	5.5
be	5.68
think	6.2
about	5.16
how	4.68
to	4.98
make	6.0
people	6.16
click	5.72
ad	4.92
jeff	5.2
hammerbacher	-1
an	4.84
early	5.66
facebook	6.08
engineer	6.3
told	5.08
me	6.58
that	4.94
suck	3.14
silicon	-1
valley	6.26
begin	6.28
to	4.98
look	5.54
an	4.84
awful	2.92
lot	5.78
like	7.22
hollywood	6.34
meanwhile	5.28
the	4.98
consumer	5.5
it	5.02
serve	5.46
have	5.82
turn	5.2
inward	-1
obsess	-1
with	5.72
their	5.16
virtual	5.62
life	7.32
one	5.4
of	4.94
the	4.98
first	6.82
people	6.16
to	4.98
suggest	5.52
that	4.94
this	5.06
lull	-1
in	5.5
innovation	-1
could	5.52
signal	5.44
a	5.24
much	5.74
large	6.06
problem	2.98
be	5.68
jonathan	5.18
huebner	-1
a	5.24
physicist	-1
who	5.06
work	5.24
at	4.9
the	4.98
pentagon	5.02
s	5.04
naval	5.48
air	6.8
warfare	-1
center	5.3
in	5.5
china	5.4
lake	6.74
california	6.08
huebner	-1
be	5.68
the	4.98
leave	4.52
it	5.02
to	4.98
beaver	-1
version	5.28
of	4.94
a	5.24
merchant	5.92
of	4.94
death	1.54
middle	5.34
age	4.88
thin	5.74
and	5.22
balding	-1
he	5.42
like	7.22
to	4.98
wear	5.94
a	5.24
dirt	3.7
inspire	7.12
ensemble	5.76
of	4.94
khaki	-1
pant	-1
a	5.24
brown	5.44
strip	4.92
shirt	6.26
and	5.22
a	5.24
canvas	-1
khaki	-1
jacket	6.2
he	5.42
have	5.82
design	6.32
weapon	3.36
system	5.3
since	5.24
gain	6.4
direct	5.68
insight	6.24
into	5.04
the	4.98
late	3.46
and	5.22
great	7.88
technology	6.74
around	5.62
material	5.62
energy	7.22
and	5.22
software	6.3
follow	5.66
the	4.98
dot	5.28
com	5.42
bust	4.56
he	5.42
become	5.7
miffed	-1
at	4.9
the	4.98
ho	4.34
hum	5.65
nature	7.24
of	4.94
the	4.98
suppose	4.92
innovation	-1
cross	4.68
his	5.56
desk	5.26
in	5.5
huebner	-1
deliver	6.24
a	5.24
paper	5.8
a	5.24
possible	6.24
decline	3.08
trend	5.64
in	5.5
worldwide	6.56
innovation	-1
which	4.94
be	5.68
either	5.1
an	4.84
indictment	3.1
of	4.94
silicon	-1
valley	6.26
or	4.98
at	4.9
least	4.0
an	4.84
ominous	-1
warn	4.27
huebner	-1
opt	-1
to	4.98
use	5.64
a	5.24
tree	7.12
metaphor	-1
to	4.98
describe	5.66
what	4.8
he	5.42
saw	5.44
as	5.22
the	4.98
state	5.28
of	4.94
innovation	-1
man	5.9
have	5.82
already	5.28
climbed	6.36
past	4.62
the	4.98
trunk	5.44
of	4.94
the	4.98
tree	7.12
and	5.22
go	5.54
out	4.62
on	5.56
its	4.96
major	5.76
limb	-1
mining	4.84
most	6.22
of	4.94
the	4.98
really	5.84
big	6.22
game	6.92
change	5.56
idea	7.06
the	4.98
wheel	5.78
electricity	6.1
the	4.98
airplane	-1
the	4.98
telephone	5.84
the	4.98
transistor	-1
now	5.9
we	6.38
re	4.88
left	4.64
dangle	-1
near	5.72
the	4.98
end	4.36
of	4.94
the	4.98
branch	5.52
at	4.9
the	4.98
top	6.76
of	4.94
the	4.98
tree	7.12
and	5.22
mostly	5.8
just	5.76
refining	-1
past	4.62
invention	6.69
to	4.98
back	5.18
up	6.14
his	5.56
