	-1
make	6.0
themselves	5.02
apparent	5.6
more	6.24
slowly	4.32
gradually	5.8
over	4.82
week	5.08
and	5.22
month	5.18
and	5.22
in	5.5
fact	5.9
when	4.96
you	6.24
finally	5.58
have	5.82
one	5.4
you	6.24
might	5.08
not	3.86
realize	5.84
it	5.02
for	5.22
a	5.24
long	4.74
time	5.74
	-1
that	4.94
will	6.02
never	3.34
work	5.24
spring	7.16
one	5.4
year	5.38
before	5.1
launch	6.4
as	5.22
a	5.24
kid	6.84
one	5.4
of	4.94
my	6.16
strong	7.06
memory	6.46
be	5.68
of	4.94
my	6.16
father	7.06
building	5.94
miniature	-1
steam	5.43
power	6.68
train	5.98
they	5.62
weren	-1
t	4.84
the	4.98
tiny	4.9
electric	5.66
model	5.8
you	6.24
buy	6.28
as	5.22
a	5.24
kit	5.64
the	4.98
piece	5.26
all	6.22
built	6.24
to	4.98
fit	6.22
together	6.8
match	5.96
to	4.98
a	5.24
track	5.14
that	4.94
you	6.24
just	5.76
have	5.82
to	4.98
plug	5.18
in	5.5
no	3.48
these	5.1
be	5.68
for	5.22
the	4.98
real	6.78
fanatic	-1
fully	6.18
functional	6.38
miniature	-1
train	5.98
their	5.16
steel	5.08
wheel	5.78
power	6.68
by	4.98
steam	5.43
every	5.64
component	5.56
wheel	5.78
piston	-1
cylinder	5.41
boiler	-1
crank	-1
rod	5.06
ladder	5.76
even	5.58
the	4.98
miniature	-1
shovel	-1
the	4.98
miniature	-1
engineer	6.3
would	5.38
use	5.64
to	4.98
shovel	-1
miniature	-1
piece	5.26
of	4.94
coal	4.96
have	5.82
to	4.98
be	5.68
built	6.24
by	4.98
hand	5.9
about	5.16
the	4.98
only	4.92
piece	5.26
you	6.24
didn	4.8
t	4.84
build	6.22
yourself	6.24
be	5.68
the	4.98
screw	4.2
that	4.94
held	5.28
everything	5.96
together	6.8
that	4.94
be	5.68
fine	6.74
with	5.72
my	6.16
father	7.06
he	5.42
be	5.68
a	5.24
nuclear	3.28
engineer	6.3
who	5.06
have	5.82
found	6.54
that	4.94
his	5.56
skill	6.57
set	5.58
be	5.68
much	5.74
more	6.24
lucrative	-1
as	5.22
a	5.24
financial	5.42
advisor	-1
to	4.98
major	5.76
firm	5.32
who	5.06
be	5.68
invest	6.62
in	5.5
nuclear	3.28
power	6.68
and	5.22
weapon	3.36
development	6.38
his	5.56
work	5.24
allow	6.0
my	6.16
family	7.72
to	4.98
live	6.84
in	5.5
comfort	7.5
out	4.62
in	5.5
the	4.98
new	6.82
york	5.62
city	5.76
suburb	-1
but	4.24
he	5.42
miss	3.64
the	4.98
lab	5.44
he	5.42
miss	3.64
the	4.98
instrument	6.22
the	4.98
calculation	5.44
the	4.98
sense	6.3
of	4.94
pride	6.54
in	5.5
building	5.94
something	5.0
after	5.08
a	5.24
long	4.74
day	6.24
on	5.56
wall	4.98
street	5.44
he	5.42
d	4.72
come	5.82
home	7.14
take	5.18
off	4.02
his	5.56
tie	5.5
and	5.22
change	5.56
into	5.04
one	5.4
piece	5.26
work	5.24
overall	5.44
the	4.98
kind	7.24
that	4.94
real	6.78
train	5.98
engineer	6.3
wore	4.76
he	5.42
collect	5.66
engineer	6.3
uniform	5.26
from	5.18
around	5.62
the	4.98
world	6.52
then	5.34
he	5.42
d	4.72
head	5.96
to	4.98
the	4.98
basement	5.18
it	5.02
be	5.68
time	5.74
to	4.98
build	6.22
i	5.92
grow	6.68
up	6.14
in	5.5
a	5.24
pretty	7.32
normal	5.98
upper	5.82
middle	5.34
class	5.52
household	5.86
the	4.98
father	7.06
of	4.94
chappaqua	-1
take	5.18
the	4.98
train	5.98
into	5.04
the	4.98
city	5.76
for	5.22
work	5.24
the	4.98
mother	7.68
take	5.18
care	6.64
of	4.94
the	4.98
kid	6.84
in	5.5
beautiful	7.92
house	6.34
that	4.94
be	5.68
a	5.24
little	4.6
too	5.22
big	6.22
the	4.98
kid	6.84
get	5.92
into	5.04
trouble	2.78
while	5.12
their	5.16
parent	7.04
go	5.54
to	4.98
school	6.26
board	4.76
meeting	5.46
and	5.22
cocktail	-1
party	7.58
when	4.96
the	4.98
young	6.82
of	4.94
us	6.26
finally	5.58
begin	6.28
school	6.26
my	6.16
mother	7.68
start	6.1
her	5.84
own	6.16
real	6.78
estate	6.2
firm	5.32
our	6.08
house	6.34
be	5.68
built	6.24
on	5.56
a	5.24
hill	5.98
flank	-1
by	4.98
apple	7.44
orchard	-1
with	5.72
a	5.24
big	6.22
pond	-1
in	5.5
the	4.98
back	5.18
i	5.92
spent	4.76
much	5.74
of	4.94
my	6.16
childhood	6.84
outside	5.8
roam	6.09
through	5.62
the	4.98
acre	-1
of	4.94
wood	6.06
that	4.94
surround	5.44
our	6.08
house	6.34
but	4.24
i	5.92
also	5.42
spent	4.76
a	5.24
fair	6.96
amount	5.84
of	4.94
time	5.74
indoors	-1
reading	6.78
in	5.5
my	6.16
parent	7.04
well	6.68
stock	5.8
library	6.48
two	5.4
large	6.06
portrait	6.42
of	4.94
sigmund	-1
freud	-1
hung	4.08
there	5.1
in	5.5
one	5.4
of	4.94
them	4.92
he	5.42
be	5.68
alone	3.32
in	5.5
the	4.98
other	5.04
he	5.42
be	5.68
pose	5.72
next	5.62
to	4.98
his	5.56
wife	6.62
martha	5.28
bernays	-1
these	5.1
be	5.68
surround	5.44
by	4.98
a	5.24
half	4.6
dozen	5.46
small	4.52
photograph	6.96
and	5.22
rendering	-1
frame	5.54
and	5.22
sign	5.66
correspondence	5.94
and	5.22
shelf	5.31
fill	5.7
with	5.72
his	5.56
book	7.24
civilization	6.72
and	5.22
its	4.96
discontent	-1
beyond	5.5
the	4.98
pleasure	8.08
principle	6.0
the	4.98
interpretation	5.84
of	4.94
dream	7.1
it	5.02
be	5.68
the	4.98
sixty	4.94
freudian	-1
analysis	5.8
wasn	4.63
t	4.84
exactly	6.0
uncommon	-1
but	4.24
we	6.38
didn	4.8
t	4.84
have	5.82
a	5.24
miniature	-1
freud	-1
museum	6.68
in	5.5
the	4.98
library	6.48
because	5.0
anybody	4.96
in	5.5
the	4.98
house	6.34
be	5.68
spending	5.24
time	5.74
on	5.56
a	5.24
therapist	-1
s	5.04
couch	6.06
it	5.02
be	5.68
because	5.0
he	5.42
be	5.68
family	7.72
he	5.42
be	5.68
uncle	6.8
siggy	-1
it	5.02
s	5.04
a	5.24
little	4.6
more	6.24
complicate	-1
than	4.74
that	4.94
freud	-1
be	5.68
in	5.5
fact	5.9
my	6.16
father	7.06
s	5.04
great	7.88
uncle	6.8
make	6.0
him	5.54
my	6.16
great	7.88
grand	7.06
uncle	6.8
still	5.14
no	3.48
matter	5.4
how	4.68
convolute	-1
the	4.98
chain	5.16
of	4.94
connection	5.82
my	6.16
parent	7.04
be	5.68
proud	7.32
of	4.94
the	4.98
family	7.72
association	5.66
with	5.72
freud	-1
he	5.42
be	5.68
a	5.24
success	7.86
a	5.24
giant	5.34
of	4.94
twentieth	5.63
century	5.78
thought	6.38
as	5.22
important	6.32
an	4.84
intellectual	6.98
figure	5.5
as	5.22
have	5.82
exist	5.9
in	5.5
their	5.16
lifetime	6.26
it	5.02
be	5.68
like	7.22
be	5.68
related	5.96
to	4.98
einstein	-1
proof	5.96
that	4.94
the	4.98
family	7.72
have	5.82
excel	-1
on	5.56
both	5.9
side	5.12
of	4.94
the	4.98
atlantic	6.18
my	6.16
family	7.72
also	5.42
have	5.82
a	5.24
connection	5.82
to	4.98
another	5.2
important	6.32
twentieth	5.63
century	5.78
figure	5.5
edward	5.26
bernays	-1
bernays	-1
be	5.68
my	6.16
grandmother	7.64
s	5.04
brother	7.22
and	5.22
uncle	6.8
siggy	-1
s	5.04
nephew	6.54
if	4.66
you	6.24
ve	4.92
ever	5.42
take	5.18
any	5.22
course	5.42
in	5.5
advertising	5.04
if	4.66
you	6.24
ve	4.92
take	5.18
a	5.24
course	5.42
in	5.5
mass	5.44
medium	5.32
in	5.5
the	4.98
american	6.74
twentieth	5.63
century	5.78
heck	4.48
if	4.66
you	6.24
ve	4.92
even	5.58
watch	5.7
mad	2.6
men	5.94
or	4.98
see	6.06
a	5.24
cigarette	3.09
ad	4.92
then	5.34
you	6.24
re	4.88
familiar	6.44
with	5.72
his	5.56
work	5.24
bernays	-1
be	5.68
in	5.5
many	5.82
way	5.24
the	4.98
father	7.06
of	4.94
modern	6.48
public	5.18
relation	6.36
the	4.98
person	5.54
who	5.06
really	5.84
figure	5.5
out	4.62
how	4.68
to	4.98
apply	5.82
new	6.82
discovery	6.54
in	5.5
psychology	5.8
and	5.22
psychoanalysis	-1
to	4.98
marketing	5.2
he	5.42
s	5.04
the	4.98
reason	5.54
we	6.38
eat	7.04
bacon	5.96
and	5.22
egg	5.98
for	5.22
breakfast	6.86
he	5.42
s	5.04
also	5.42
the	4.98
reason	5.54
we	6.38
celebrate	7.98
thomas	4.92
edison	6.24
and	5.22
not	3.86
joseph	5.4
swan	-1
as	5.22
the	4.98
inventor	-1
of	4.94
the	4.98
lightbulb	-1
he	5.42
s	5.04
the	4.98
guy	5.92
who	5.06
after	5.08
help	6.08
popularize	-1
banana	6.86
for	5.22
united	7.32
fruit	7.12
turn	5.2
around	5.62
and	5.22
wag	-1
a	5.24
propaganda	-1
campaign	5.34
alongside	-1
the	4.98
cia	4.86
to	4.98
stage	5.72
a	5.24
coup	-1
in	5.5
guatemala	-1
so	5.08
not	3.86
always	6.48
the	4.98
most	6.22
laudable	-1
stuff	5.58
but	4.24
even	5.58
though	4.78
a	5.24
lot	5.78
of	4.94
what	4.8
uncle	6.8
edward	5.26
do	5.76
wasn	4.63
t	4.84
all	6.22
that	4.94
admirable	-1
it	5.02
do	5.76
stick	5.08
in	5.5
my	6.16
head	5.96
that	4.94
i	5.92
could	5.52
do	5.76
what	4.8
my	6.16
father	7.06
do	5.76
every	5.64
night	6.22
in	5.5
our	6.08
basement	5.18
use	5.64
the	4.98
tool	5.26
he	5.42
d	4.72
be	5.68
give	6.54
to	4.98
create	6.82
something	5.0
i	5.92
be	5.68
an	4.84
indifferent	-1
student	6.58
in	5.5
high	6.64
school	6.26
i	5.92
major	5.76
in	5.5
geology	-1
in	5.5
college	6.94
but	4.24
if	4.66
i	5.92
ever	5.42
want	5.7
to	4.98
look	5.54
at	4.9
my	6.16
destiny	6.12
on	5.56
a	5.24
piece	5.26
of	4.94
paper	5.8
all	6.22
i	5.92
have	5.82
to	4.98
do	5.76
be	5.68
look	5.54
at	4.9
my	6.16
birth	7.12
certificate	6.18
marc	5.1
bernays	-1
randolph	-1
marketing	5.2
be	5.68
my	6.16
middle	5.34
name	5.74
my	6.16
father	7.06
s	5.04
train	5.98
be	5.68
beautiful	7.92
they	5.62
take	5.18
him	5.54
year	5.38
to	4.98
build	6.22
when	4.96
he	5.42
be	5.68
finish	6.72
with	5.72
one	5.4
he	5.42
d	4.72
give	6.54
it	5.02
a	5.24
coat	6.08
of	4.94
paint	6.3
and	5.22
then	5.34
another	5.2
and	5.22
then	5.34
another	5.2
then	5.34
he	5.42
d	4.72
call	5.74
me	6.58
down	3.66
to	4.98
the	4.98
basement	5.18
hook	4.74
the	4.98
train	5.98
s	5.04
boiler	-1
up	6.14
to	4.98
an	4.84
air	6.8
compressor	-1
and	5.22
perch	-1
the	4.98
train	5.98
on	5.56
tiny	4.9
block	4.02
above	5.96
his	5.56
workbench	-1
as	5.22
the	4.98
air	6.8
move	5.72
cleanly	-1
through	5.62
the	4.98
valve	5.58
we	6.38
d	4.72
watch	5.7
the	4.98
back	5.18
and	5.22
forth	5.74
movement	5.94
of	4.94
the	4.98
piston	-1
the	4.98
smooth	6.8
revolution	5.34
of	4.94
the	4.98
drive	6.08
wheel	5.78
we	6.38
would	5.38
admire	-1
the	4.98
hand	5.9
built	6.24
system	5.3
of	4.94
rod	5.06
and	5.22
connector	-1
that	4.94
smoothly	-1
transfer	5.4
power	6.68
to	4.98
the	4.98
wheel	5.78
my	6.16
father	7.06
would	5.38
even	5.58
use	5.64
compress	-1
air	6.8
to	4.98
sound	5.86
the	4.98
miniature	-1
whistle	6.31
i	5.92
love	8.42
that	4.94
high	6.64
pitch	5.62
noise	3.74
to	4.98
me	6.58
it	5.02
be	5.68
like	7.22
a	5.24
formal	5.62
announcement	5.38
of	4.94
another	5.2
complete	6.74
effort	5.86
another	5.2
beautifully	-1
make	6.0
thing	5.58
but	4.24
my	6.16
father	7.06
be	5.68
often	5.68
melancholy	-1
when	4.96
he	5.42
heard	5.36
it	5.02
accord	5.76
to	4.98
him	5.54
a	5.24
real	6.78
train	5.98
whistle	6.31
power	6.68
by	4.98
steam	5.43
not	3.86
air	6.8
from	5.18
a	5.24
compressor	-1
be	5.68
a	5.24
more	6.24
emotional	4.42
sound	5.86
one	5.4
that	4.94
he	5.42
could	5.52
only	4.92
hear	5.84
in	5.5
his	5.56
imagination	6.96
there	5.1
be	5.68
no	3.48
track	5.14
in	5.5
the	4.98
basement	5.18
for	5.22
his	5.56
train	5.98
the	4.98
vast	5.64
majority	5.9
of	4.94
them	4.92
never	3.34
saw	5.44
real	6.78
movement	5.94
just	5.76
air	6.8
compressor	-1
test	4.06
after	5.08
i	5.92
go	5.54
back	5.18
upstairs	5.66
and	5.22
he	5.42
turn	5.2
the	4.98
air	6.8
compressor	-1
off	4.02
he	5.42
d	4.72
lovingly	-1
remove	3.7
the	4.98
train	5.98
from	5.18
the	4.98
workbench	-1
place	5.56
it	5.02
on	5.56
a	5.24
shelf	5.31
and	5.22
start	6.1
a	5.24
new	6.82
one	5.4
over	4.82
time	5.74
i	5.92
realize	5.84
that	4.94
for	5.22
my	6.16
dad	7.02
it	5.02
wasn	4.63
t	4.84
finish	6.72
the	4.98
train	5.98
that	4.94
he	5.42
like	7.22
it	5.02
be	5.68
the	4.98
year	5.38
of	4.94
labor	4.22
the	4.98
day	6.24
at	4.9
the	4.98
lathe	-1
the	4.98
thousand	5.9
of	4.94
hour	5.32
at	4.9
the	4.98
drill	-1
press	5.36
and	5.22
milling	-1
machine	5.38
i	5.92
don	4.98
t	4.84
have	5.82
many	5.82
memory	6.46
of	4.94
watch	5.7
those	4.94
train	5.98
run	5.48
what	4.8
i	5.92
remember	6.42
be	5.68
all	6.22
the	4.98
time	5.74
he	5.42
excitedly	-1
call	5.74
me	6.58
down	3.66
to	4.98
the	4.98
basement	5.18
to	4.98
show	6.24
me	6.58
a	5.24
piece	5.26
he	5.42
d	4.72
just	5.76
built	6.24
a	5.24
piece	5.26
that	4.94
when	4.96
connect	5.86
with	5.72
fifty	5.71
others	5.22
might	5.08
amount	5.84
to	4.98
a	5.24
single	5.12
axle	-1
a	5.24
piece	5.26
of	4.94
advice	6.22
he	5.42
told	5.08
me	6.58
once	4.94
peer	-1
through	5.62
the	4.98
magnify	-1
glass	5.76
over	4.82
his	5.56
left	4.64
eye	6.14
if	4.66
you	6.24
really	5.84
want	5.7
to	4.98
build	6.22
an	4.84
estate	6.2
own	6.16
your	5.6
own	6.16
business	5.94
control	5.38
your	5.6
own	6.16
life	7.32
i	5.92
be	5.68
in	5.5
high	6.64
school	6.26
at	4.9
the	4.98
time	5.74
most	6.22
of	4.94
my	6.16
energy	7.22
be	5.68
direct	5.68
at	4.9
girl	7.0
rock	6.14
climb	5.68
and	5.22
convincing	-1
the	4.98
guy	5.92
at	4.9
the	4.98
liquor	5.36
store	5.98
that	4.94
i	5.92
be	5.68
old	3.98
enough	5.46
to	4.98
buy	6.28
beer	5.92
i	5.92
wasn	4.63
t	4.84
quite	5.32
sure	6.32
what	4.8
an	4.84
estate	6.2
be	5.68
but	4.24
i	5.92
thought	6.38
i	5.92
caught	3.54
his	5.56
drift	4.76
sure	6.32
sure	6.32
i	5.92
thought	6.38
why	4.98
not	3.86
but	4.24
twenty	5.9
year	5.38
later	4.6
in	5.5
the	4.98
early	5.66
ninety	-1
i	5.92
thought	6.38
i	5.92
finally	5.58
knew	5.94
what	4.8
he	5.42
meant	5.44
i	5.92
d	4.72
spent	4.76
year	5.38
work	5.24
in	5.5
marketing	5.2
for	5.22
other	5.04
people	6.16
at	4.9
large	6.06
corporation	5.06
and	5.22
small	4.52
startup	-1
alike	5.9
i	5.92
be	5.68
a	5.24
co	4.94
founder	5.88
of	4.94
macuser	-1
magazine	5.9
as	5.22
well	6.68
as	5.22
macwarehouse	-1
and	5.22
microwarehouse	-1
two	5.4
of	4.94
the	4.98
first	6.82
mail	6.36
order	5.22
source	5.72
for	5.22
computer	7.24
product	5.56
i	5.92
d	4.72
spent	4.76
year	5.38
at	4.9
borland	-1
international	6.56
one	5.4
of	4.94
the	4.98
software	6.3
giant	5.34
of	4.94
the	4.98
eighty	-1
at	4.9
all	6.22
of	4.94
these	5.1
place	5.56
i	5.92
d	4.72
be	5.68
focus	6.12
on	5.56
direct	5.68
marketing	5.2
send	5.38
letter	5.94
and	5.22
catalog	-1
directly	5.56
to	4.98
individual	5.72
consumer	5.5
and	5.22
study	6.12
the	4.98
way	5.24
they	5.62
respond	5.78
i	5.92
d	4.72
enjoy	7.66
it	5.02
and	5.22
i	5.92
be	5.68
good	7.2
at	4.9
it	5.02
i	5.92
have	5.82
a	5.24
knack	-1
for	5.22
connect	5.86
product	5.56
to	4.98
customer	5.66
i	5.92
knew	5.94
what	4.8
people	6.16
want	5.7
or	4.98
if	4.66
i	5.92
didn	4.8
t	4.84
i	5.92
knew	5.94
how	4.68
to	4.98
figure	5.5
it	5.02
out	4.62
i	5.92
knew	5.94
how	4.68
to	4.98
reach	5.74
them	4.92
but	4.24
i	5.92
d	4.72
always	6.48
be	5.68
work	5.24
in	5.5
some	5.02
sense	6.3
for	5.22
someone	5.3
else	4.76
at	4.9
borland	-1
i	5.92
d	4.72
be	5.68
part	4.98
of	4.94
a	5.24
huge	6.14
corporation	5.06
and	5.22
even	5.58
as	5.22
a	5.24
co	4.94
founder	5.88
at	4.9
macuser	-1
and	5.22
macwarehouse	-1
i	5.92
d	4.72
help	6.08
develop	6.26
an	4.84
idea	7.06
that	4.94
be	5.68
only	4.92
partly	5.32
my	6.16
own	6.16
as	5.22
reward	7.24
as	5.22
those	4.94
job	5.96
be	5.68
part	4.98
of	4.94
me	6.58
have	5.82
always	6.48
wonder	7.08
what	4.8
it	5.02
would	5.38
be	5.68
like	7.22
to	4.98
build	6.22
a	5.24
company	5.44
from	5.18
the	4.98
ground	5.26
up	6.14
completely	6.34
solo	5.56
if	4.66
it	5.02
would	5.38
be	5.68
more	6.24
fulfil	-1
if	4.66
the	4.98
problem	2.98
i	5.92
solve	6.58
be	5.68
my	6.16
problem	2.98
that	4.94
after	5.08
all	6.22
be	5.68
what	4.8
my	6.16
father	7.06
be	5.68
tell	5.42
me	6.58
hammer	4.46
in	5.5
hand	5.9
that	4.94
s	5.04
why	4.98
he	5.42
descend	-1
like	7.22
vulcan	-1
to	4.98
his	5.56
workbench	-1
under	4.6
our	6.08
house	6.34
in	5.5
chappaqua	-1
he	5.42
want	5.7
to	4.98
set	5.58
up	6.14
his	5.56
own	6.16
problem	2.98
and	5.22
then	5.34
knock	4.86
them	4.92
down	3.66
by	4.98
so	5.08
do	5.76
i	5.92
i	5.92
be	5.68
a	5.24
year	5.38
shy	4.46
of	4.94
forty	4.99
i	5.92
have	5.82
a	5.24
wonderful	7.76
wife	6.62
three	5.72
kid	6.84
enough	5.46
money	7.3
to	4.98
buy	6.28
a	5.24
house	6.34
that	4.94
be	5.68
a	5.24
little	4.6
too	5.22
big	6.22
for	5.22
us	6.26
on	5.56
a	5.24
hillside	-1
overlook	-1
santa	6.8
cruz	-1
i	5.92
also	5.42
have	5.82
somewhat	4.76
unexpectedly	-1
quite	5.32
a	5.24
bit	4.54
of	4.94
time	5.74
on	5.56
my	6.16
hand	5.9
barely	4.24
six	5.34
month	5.18
after	5.08
acquire	6.36
our	6.08
company	5.44
and	5.22
give	6.54
me	6.58
the	4.98
green	6.78
light	6.4
to	4.98
build	6.22
out	4.62
the	4.98
marketing	5.2
department	5.26
i	5.92
d	4.72
inherit	-1
reed	5.26
have	5.82
agree	6.7
to	4.98
the	4.98
corporate	4.7
merger	5.1
that	4.94
would	5.38
make	6.0
all	6.22
of	4.94
us	6.26
me	6.58
reed	5.26
and	5.22
the	4.98
two	5.4
people	6.16
i	5.92
d	4.72
just	5.76
brought	5.9
in	5.5
to	4.98
work	5.24
with	5.72
me	6.58
redundant	-1
for	5.22
the	4.98
next	5.62
four	5.2
month	5.18
or	4.98
so	5.08
while	5.12
the	4.98
fed	5.78
go	5.54
over	4.82
the	4.98
paperwork	-1
we	6.38
have	5.82
to	4.98
come	5.82
to	4.98
work	5.24
every	5.64
day	6.24
we	6.38
be	5.68
still	5.14
get	5.92
paid	7.14
but	4.24
we	6.38
have	5.82
nothing	3.9
and	5.22
i	5.92
mean	3.68
nothing	3.9
to	4.98
do	5.76
it	5.02
be	5.68
tremendously	-1
boring	2.9
the	4.98
pure	6.88
atrium	-1
office	5.12
be	5.68
nothing	3.9
like	7.22
the	4.98
laid	5.46
back	5.18
startup	-1
office	5.12
of	4.94
today	6.22
no	3.48
nap	6.44
pod	-1
no	3.48
pinball	-1
machine	5.38
in	5.5
the	4.98
lobby	5.2
think	6.2
cubicle	-1
think	6.2
fake	2.9
office	5.12
plant	6.74
think	6.2
a	5.24
watercooler	-1
gurgle	-1
at	4.9
regular	5.7
interval	5.76
reed	5.26
be	5.68
busy	4.58
finalize	-1
the	4.98
merger	5.1
and	5.22
have	5.82
already	5.28
start	6.1
make	6.0
plan	6.14
to	4.98
go	5.54
back	5.18
to	4.98
school	6.26
as	5.22
his	5.56
tenure	5.66
as	5.22
ceo	5.1
be	5.68
come	5.82
to	4.98
an	4.84
end	4.36
he	5.42
be	5.68
feel	5.9
a	5.24
little	4.6
burn	2.92
out	4.62
he	5.42
want	5.7
to	4.98
change	5.56
the	4.98
world	6.52
but	4.24
he	5.42
be	5.68
increasingly	6.1
convince	5.78
that	4.94
he	5.42
couldn	4.49
t	4.84
do	5.76
so	5.08
as	5.22
a	5.24
tech	6.22
ceo	5.1
if	4.66
you	6.24
really	5.84
want	5.7
to	4.98
change	5.56
the	4.98
world	6.52
he	5.42
say	5.54
you	6.24
don	4.98
t	4.84
need	4.84
million	7.38
of	4.94
dollar	7.02
you	6.24
need	4.84
billion	7.56
bar	5.82
that	4.94
he	5.42
thought	6.38
the	4.98
way	5.24
to	4.98
effect	5.16
change	5.56
be	5.68
through	5.62
education	6.88
he	5.42
be	5.68
increasingly	6.1
passionate	7.24
about	5.16
education	6.88
reform	5.46
and	5.22
he	5.42
thought	6.38
that	4.94
no	3.48
one	5.4
would	5.38
take	5.18
him	5.54
seriously	4.7
unless	4.24
he	5.42
have	5.82
an	4.84
advanced	6.58
degree	6.26
in	5.5
the	4.98
field	5.88
he	5.42
have	5.82
his	5.56
eye	6.14
on	5.56
stanford	5.9
he	5.42
have	5.82
no	3.48
desire	6.68
to	4.98
start	6.1
a	5.24
new	6.82
company	5.44
but	4.24
he	5.42
also	5.42
indicate	5.48
that	4.94
he	5.42
want	5.7
to	4.98
keep	5.86
his	5.56
toe	5.1
in	5.5
the	4.98
water	6.7
as	5.22
an	4.84
investor	5.94
or	4.98
an	4.84
advisor	-1
or	4.98
both	5.9
at	4.9
first	6.82
i	5.92
fill	5.7
my	6.16
limbo	-1
merger	5.1
time	5.74
with	5.72
athletic	6.46
pursuit	5.58
along	5.48
with	5.72
a	5.24
big	6.22
group	5.92
of	4.94
fellow	5.5
east	5.82
coast	6.44
transplant	-1
homesick	-1
for	5.22
ice	5.8
rink	-1
and	5.22
puck	-1
i	5.92
con	3.7
a	5.24
few	4.5
californian	-1
into	5.04
comically	-1
lopsided	-1
parking	5.02
lot	5.78
hockey	5.42
game	6.92
we	6.38
d	4.72
while	5.12
away	4.22
a	5.24
few	4.5
hour	5.32
in	5.5
the	4.98
shadow	4.92
of	4.94
the	4.98
office	5.12
park	7.08
body	5.96
check	6.1
each	5.4
other	5.04
into	5.04
park	7.08
car	6.72
and	5.22
batting	-1
a	5.24
scuffed	-1
up	6.14
tennis	6.4
ball	6.08
through	5.62
homemade	7.34
pvc	-1
pipe	5.53
goal	7.02
i	5.92
also	5.42
spent	4.76
some	5.02
time	5.74
at	4.9
the	4.98
drive	6.08
range	5.56
and	5.22
those	4.94
first	6.82
few	4.5
week	5.08
brought	5.9
me	6.58
a	5.24
revelation	5.86
i	5.92
ll	4.82
never	3.34
be	5.68
good	7.2
at	4.9
golf	5.56
i	5.92
d	4.72
always	6.48
thought	6.38
that	4.94
if	4.66
i	5.92
spent	4.76
enough	5.46
time	5.74
on	5.56
it	5.02
i	5.92
could	5.52
practice	5.8
my	6.16
way	5.24
into	5.04
a	5.24
decent	6.22
golf	5.56
game	6.92
and	5.22
for	5.22
week	5.08
i	5.92
test	4.06
that	4.94
hypothesis	5.72
i	5.92
d	4.72
take	5.18
an	4.84
hour	5.32
and	5.22
a	5.24
half	4.6
lunch	7.42
then	5.34
stop	3.9
by	4.98
the	4.98
range	5.56
on	5.56
my	6.16
way	5.24
back	5.18
to	4.98
the	4.98
office	5.12
but	4.24
no	3.48
matter	5.4
how	4.68
many	5.82
ball	6.08
i	5.92
hit	4.58
i	5.92
never	3.34
get	5.92
any	5.22
well	6.68
i	5.92
think	6.2
a	5.24
part	4.98
of	4.94
me	6.58
knew	5.94
