	-1
with	5.72
big	6.22
sophisticated	6.02
machine	5.38
abbott	-1
s	5.04
approach	5.94
have	5.82
be	5.68
sort	5.28
of	4.94
back	5.18
door	5.38
diagnostics	-1
they	5.62
have	5.82
developed	6.36
a	5.24
relationship	7.04
with	5.72
oak	6.18
ridge	5.22
in	5.5
radiotracers	-1
so	5.08
their	5.16
idea	7.06
be	5.68
to	4.98
make	6.0
kit	5.64
base	5.08
on	5.56
radioactivity	-1
and	5.22
the	4.98
radioimmune	-1
assay	-1
be	5.68
a	5.24
standard	5.0
vehicle	6.08
for	5.22
be	5.68
able	6.56
to	4.98
use	5.64
radio	6.58
tag	5.08
material	5.62
to	4.98
do	5.76
diagnostics	-1
it	5.02
have	5.82
very	6.12
very	6.12
high	6.64
precision	-1
so	5.08
they	5.62
have	5.82
gotten	5.42
it	5.02
start	6.1
that	4.94
way	5.24
but	4.24
it	5.02
be	5.68
go	5.54
nowhere	4.16
when	4.96
jim	5.26
vincent	5.46
come	5.82
in	5.5
in	5.5
fact	5.9
he	5.42
prove	5.74
that	4.94
it	5.02
be	5.68
go	5.54
nowhere	4.16
and	5.22
he	5.42
have	5.82
to	4.98
change	5.56
the	4.98
entire	5.88
structure	5.36
so	5.08
he	5.42
have	5.82
to	4.98
hire	6.5
several	5.66
people	6.16
and	5.22
one	5.4
of	4.94
them	4.92
be	5.68
me	6.58
and	5.22
the	4.98
idea	7.06
be	5.68
that	4.94
we	6.38
would	5.38
try	6.02
to	4.98
build	6.22
the	4.98
great	7.88
diagnostic	5.02
company	5.44
that	4.94
have	5.82
ever	5.42
be	5.68
that	4.94
be	5.68
his	5.56
vision	6.62
and	5.22
it	5.02
be	5.68
very	6.12
strong	7.06
he	5.42
be	5.68
very	6.12
driven	5.96
by	4.98
this	5.06
and	5.22
he	5.42
believe	6.7
in	5.5
it	5.02
but	4.24
it	5.02
be	5.68
almost	4.7
to	4.98
the	4.98
point	5.42
where	5.02
it	5.02
be	5.68
like	7.22
really	5.84
how	4.68
sensible	-1
be	5.68
it	5.02
that	4.94
we	6.38
re	4.88
take	5.18
on	5.56
technicon	-1
who	5.06
s	5.04
so	5.08
big	6.22
and	5.22
they	5.62
ve	4.92
get	5.92
all	6.22
this	5.06
technology	6.74
they	5.62
have	5.82
special	7.2
technology	6.74
to	4.98
make	6.0
the	4.98
big	6.22
complicate	-1
diagnostics	-1
machine	5.38
possible	6.24
we	6.38
weren	-1
t	4.84
go	5.54
to	4.98
make	6.0
a	5.24
big	6.22
complicate	-1
diagnostics	-1
machine	5.38
well	6.68
we	6.38
be	5.68
go	5.54
to	4.98
get	5.92
into	5.04
diagnostics	-1
everywhere	5.76
it	5.02
look	5.54
like	7.22
we	6.38
have	5.82
a	5.24
spot	5.26
hughes	5.06
the	4.98
other	5.04
company	5.44
be	5.68
focus	6.12
on	5.56
the	4.98
radioimmune	-1
approach	5.94
rathmann	-1
no	3.48
that	4.94
be	5.68
abbott	-1
s	5.04
approach	5.94
when	4.96
i	5.92
walk	6.02
through	5.62
the	4.98
door	5.38
we	6.38
say	5.54
what	4.8
may	5.48
come	5.82
after	5.08
radioimmune	-1
assay	-1
what	4.8
be	5.68
the	4.98
next	5.62
thing	5.58
and	5.22
i	5.92
put	5.04
some	5.02
speech	5.32
and	5.22
proposal	6.6
together	6.8
everybody	6.2
have	5.82
thought	6.38
the	4.98
next	5.62
technology	6.74
would	5.38
be	5.68
enzyme	5.42
assay	-1
where	5.02
you	6.24
use	5.64
an	4.84
enzyme	5.42
which	4.94
also	5.42
have	5.82
high	6.64
amplification	-1
to	4.98
signal	5.44
when	4.96
	-1
you	6.24
ve	4.92
get	5.92
a	5.24
substance	5.56
or	4.98
when	4.96
you	6.24
do	5.76
not	3.86
have	5.82
it	5.02
there	5.1
and	5.22
they	5.62
already	5.28
decide	5.84
that	4.94
that	4.94
be	5.68
go	5.54
to	4.98
be	5.68
interest	6.36
syva	-1
a	5.24
joint	5.18
venture	5.64
between	5.1
hughes	5.06
syntex	-1
rathmann	-1
syntex	-1
and	5.22
varian	-1
yes	6.74
so	5.08
syva	-1
be	5.68
already	5.28
do	5.76
enzyme	5.42
immunoassay	-1
and	5.22
they	5.62
have	5.82
a	5.24
very	6.12
broad	5.58
patent	5.6
so	5.08
it	5.02
wasn	4.63
t	4.84
so	5.08
easy	6.76
to	4.98
break	5.04
into	5.04
that	4.94
so	5.08
it	5.02
occur	5.16
to	4.98
me	6.58
that	4.94
what	4.8
we	6.38
really	5.84
want	5.7
to	4.98
do	5.76
be	5.68
start	6.1
use	5.64
fluorescence	-1
because	5.0
i	5.92
have	5.82
some	5.02
experience	6.34
with	5.72
fluorescence	-1
at	4.9
m	5.06
and	5.22
i	5.92
thought	6.38
well	6.68
let	5.38
s	5.04
see	6.06
if	4.66
we	6.38
can	5.62
t	4.84
take	5.18
advantage	6.84
of	4.94
the	4.98
sensitivity	5.38
of	4.94
fluorescence	-1
detection	4.81
i	5.92
hire	6.5
mick	-1
jolley	-1
who	5.06
have	5.82
a	5.24
fluorescence	-1
background	5.42
which	4.94
provide	6.4
momentum	-1
for	5.22
our	6.08
fluorescence	-1
program	5.68
i	5.92
brought	5.9
him	5.54
over	4.82
from	5.18
england	6.28
as	5.22
a	5.24
matter	5.4
of	4.94
fact	5.9
and	5.22
before	5.1
long	4.74
we	6.38
have	5.82
a	5.24
brand	5.58
new	6.82
fluorescence	-1
assay	-1
which	4.94
cannibalize	-1
syva	-1
s	5.04
business	5.94
by	4.98
the	4.98
way	5.24
hughes	5.06
oh	4.84
really	5.84
rathmann	-1
yes	6.74
syva	-1
s	5.04
business	5.94
be	5.68
go	5.54
twenty	5.9
thirty	5.79
forty	4.99
fifty	5.71
sixty	4.94
seventy	5.44
head	5.96
toward	6.12
a	5.24
hundred	5.82
but	4.24
they	5.62
never	3.34
hit	4.58
the	4.98
hundred	5.82
but	4.24
the	4.98
fluorescence	-1
assay	-1
of	4.94
abbott	-1
hit	4.58
a	5.24
hundred	5.82
million	7.38
within	5.34
two	5.4
year	5.38
so	5.08
we	6.38
just	5.76
take	5.18
their	5.16
business	5.94
away	4.22
from	5.18
them	4.92
hughes	5.06
well	6.68
i	5.92
know	6.1
from	5.18
reading	6.78
the	4.98
chemical	4.18
heritage	6.68
interview	5.06
with	5.72
you	6.24
that	4.94
you	6.24
thought	6.38
and	5.22
presumably	5.32
still	5.14
think	6.2
quite	5.32
a	5.24
bit	4.54
about	5.16
the	4.98
innovative	-1
atmosphere	6.3
at	4.9
m	5.06
what	4.8
be	5.68
it	5.02
like	7.22
at	4.9
abbott	-1
could	5.52
you	6.24
compare	5.32
rathmann	-1
well	6.68
it	5.02
be	5.68
very	6.12
interest	6.36
what	4.8
happen	5.28
after	5.08
i	5.92
come	5.82
be	5.68
we	6.38
end	4.36
up	6.14
with	5.72
a	5.24
blend	5.72
the	4.98
approach	5.94
at	4.9
abbott	-1
be	5.68
very	6.12
rigid	4.46
there	5.1
be	5.68
actually	5.3
three	5.72
different	5.38
approach	5.94
there	5.1
be	5.68
abbott	-1
lab	5.44
the	4.98
old	3.98
abbott	-1
lab	5.44
and	5.22
that	4.94
have	5.82
kind	7.24
of	4.94
deteriorate	-1
into	5.04
a	5.24
pharmaceutical	-1
activity	6.32
that	4.94
be	5.68
pretty	7.32
dull	3.24
and	5.22
not	3.86
very	6.12
excite	-1
and	5.22
the	4.98
people	6.16
be	5.68
pretty	7.32
low	3.66
key	5.82
that	4.94
s	5.04
one	5.4
activity	6.32
at	4.9
abbott	-1
the	4.98
next	5.62
one	5.4
be	5.68
the	4.98
diagnostic	5.02
area	5.44
where	5.02
jim	5.26
vincent	5.46
come	5.82
in	5.5
what	4.8
he	5.42
brought	5.9
be	5.68
a	5.24
lot	5.78
of	4.94
rigor	-1
and	5.22
almost	4.7
so	5.08
much	5.74
rigor	-1
that	4.94
you	6.24
have	5.82
rigidity	-1
in	5.5
other	5.04
word	5.56
before	5.1
you	6.24
could	5.52
start	6.1
a	5.24
program	5.68
you	6.24
would	5.38
go	5.54
through	5.62
a	5.24
proposal	6.6
process	5.46
that	4.94
would	5.38
take	5.18
day	6.24
and	5.22
then	5.34
you	6.24
would	5.38
have	5.82
oversight	-1
that	4.94
be	5.68
deep	5.74
and	5.22
thoughtful	-1
and	5.22
everything	5.96
be	5.68
always	6.48
go	5.54
to	4.98
be	5.68
do	5.76
accord	5.76
to	4.98
the	4.98
book	7.24
which	4.94
whether	4.92
you	6.24
realize	5.84
it	5.02
or	4.98
not	3.86
i	5.92
thought	6.38
lack	3.16
that	4.94
one	5.4
dimension	5.8
that	4.94
be	5.68
so	5.08
important	6.32
to	4.98
m	5.06
which	4.94
be	5.68
the	4.98
innovative	-1
dimension	5.8
m	5.06
ask	5.2
people	6.16
to	4.98
do	5.76
whatever	4.58
they	5.62
think	6.2
be	5.68
the	4.98
right	6.54
thing	5.58
to	4.98
do	5.76
don	4.98
t	4.84
tell	5.42
them	4.92
what	4.8
they	5.62
have	5.82
to	4.98
do	5.76
let	5.38
them	4.92
try	6.02
and	5.22
do	5.76
something	5.0
new	6.82
and	5.22
different	5.38
so	5.08
we	6.38
brought	5.9
that	4.94
in	5.5
and	5.22
jim	5.26
be	5.68
very	6.12
receptive	-1
he	5.42
could	5.52
see	6.06
that	4.94
it	5.02
broaden	-1
our	6.08
horizon	6.24
quite	5.32
a	5.24
lot	5.78
when	4.96
i	5.92
get	5.92
there	5.1
it	5.02
be	5.68
very	6.12
simple	6.02
we	6.38
want	5.7
a	5.24
new	6.82
hepatitis	-1
test	4.06
and	5.22
we	6.38
want	5.7
a	5.24
new	6.82
thyroid	-1
test	4.06
and	5.22
we	6.38
want	5.7
an	4.84
instrument	6.22
to	4.98
compete	5.66
with	5.72
syva	-1
s	5.04
that	4.94
be	5.68
it	5.02
those	4.94
be	5.68
the	4.98
only	4.92
thing	5.58
we	6.38
want	5.7
well	6.68
that	4.94
s	5.04
too	5.22
restrictive	-1
compare	5.32
to	4.98
what	4.8
we	6.38
be	5.68
able	6.56
to	4.98
do	5.76
and	5.22
in	5.5
fact	5.9
we	6.38
do	5.76
so	5.08
what	4.8
we	6.38
do	5.76
be	5.68
we	6.38
come	5.82
up	6.14
with	5.72
fluorescence	-1
what	4.8
do	5.76
that	4.94
have	5.82
to	4.98
do	5.76
with	5.72
exactly	6.0
the	4.98
way	5.24
we	6.38
be	5.68
suppose	4.92
to	4.98
go	5.54
phen	-1
we	6.38
come	5.82
up	6.14
with	5.72
not	3.86
only	4.92
hepatitis	-1
test	4.06
but	4.24
cancer	1.54
test	4.06
and	5.22
very	6.12
big	6.22
one	5.4
and	5.22
then	5.34
we	6.38
come	5.82
up	6.14
with	5.72
infectious	-1
disease	2.0
test	4.06
and	5.22
other	5.04
test	4.06
for	5.22
other	5.04
physiological	5.68
problem	2.98
and	5.22
so	5.08
on	5.56
unedited	-1
transcript	-1
of	4.94
interview	5.06
with	5.72
george	5.26
rathmann	-1
conduct	5.14
on	5.56
september	6.34
and	5.22
by	4.98
leo	5.86
slater	-1
and	5.22
arnold	4.86
phackray	-1
chemical	4.18
heritage	6.68
foundation	5.66
philadelphia	5.72
pennsylvania	5.64
	-1
so	5.08
we	6.38
actually	5.3
expand	6.04
our	6.08
horizon	6.24
which	4.94
sound	5.86
like	7.22
you	6.24
re	4.88
not	3.86
really	5.84
organize	-1
and	5.22
focus	6.12
by	4.98
comparison	5.37
with	5.72
the	4.98
diagnostic	5.02
activity	6.32
v	4.66
hen	-1
i	5.92
get	5.92
there	5.1
we	6.38
be	5.68
unfocused	-1
we	6.38
be	5.68
willing	6.4
to	4.98
take	5.18
on	5.56
anything	5.34
but	4.24
on	5.56
the	4.98
other	5.04
hand	5.9
we	6.38
be	5.68
very	6.12
successful	8.16
and	5.22
abbott	-1
have	5.82
the	4.98
resource	6.46
to	4.98
push	4.44
these	5.1
thing	5.58
hughes	5.06
you	6.24
and	5.22
vincent	5.46
be	5.68
at	4.9
the	4.98
top	6.76
right	6.54
rathmann	-1
he	5.42
be	5.68
at	4.9
the	4.98
top	6.76
i	5.92
wasn	4.63
t	4.84
hughes	5.06
you	6.24
be	5.68
just	5.76
under	4.6
him	5.54
rathmann	-1
i	5.92
be	5.68
the	4.98
person	5.54
in	5.5
charge	4.9
of	4.94
r	4.78
d	4.72
hughes	5.06
so	5.08
what	4.8
s	5.04
the	4.98
blend	5.72
of	4.94
science	6.86
and	5.22
business	5.94
here	5.48
when	4.96
you	6.24
re	4.88
look	5.54
at	4.9
new	6.82
program	5.68
and	5.22
try	6.02
to	4.98
figure	5.5
out	4.62
which	4.94
direction	5.54
to	4.98
go	5.54
rathmann	-1
well	6.68
i	5.92
d	4.72
have	5.82
my	6.16
taste	6.88
of	4.94
business	5.94
when	4.96
i	5.92
be	5.68
ceo	5.1
of	4.94
that	4.94
one	5.4
subsidiary	4.9
litton	-1
medical	4.72
system	5.3
so	5.08
i	5.92
wasn	4.63
t	4.84
anxious	3.42
to	4.98
have	5.82
a	5.24
major	5.76
business	5.94
responsibility	5.72
i	5.92
really	5.84
thought	6.38
the	4.98
thing	5.58
that	4.94
i	5.92
m	5.06
good	7.2
at	4.9
which	4.94
i	5.92
learn	6.7
at	4.9
m	5.06
be	5.68
product	5.56
development	6.38
i	5.92
could	5.52
get	5.92
people	6.16
fire	3.8
up	6.14
to	4.98
do	5.76
product	5.56
development	6.38
i	5.92
could	5.52
get	5.92
idea	7.06
frequently	5.5
the	4.98
idea	7.06
that	4.94
i	5.92
get	5.92
be	5.68
simply	6.42
stimulus	5.68
like	7.22
get	5.92
the	4.98
thing	5.58
start	6.1
in	5.5
the	4.98
case	5.02
of	4.94
fluorescence	-1
i	5.92
played	6.38
a	5.24
more	6.24
active	6.82
role	5.68
but	4.24
in	5.5
every	5.64
case	5.02
wherever	5.52
there	5.1
be	5.68
a	5.24
chance	6.44
to	4.98
show	6.24
an	4.84
idea	7.06
when	4.96
i	5.92
could	5.52
volunteer	6.36
i	5.92
would	5.38
do	5.76
it	5.02
but	4.24
i	5.92
didn	4.8
t	4.84
expect	5.9
those	4.94
idea	7.06
have	5.82
anywhere	5.34
near	5.72
great	7.88
merit	6.74
the	4.98
idea	7.06
be	5.68
stimulate	-1
by	4.98
the	4.98
idea	7.06
that	4.94
have	5.82
idea	7.06
be	5.68
a	5.24
good	7.2
thing	5.58
when	4.96
i	5.92
get	5.92
to	4.98
abbott	-1
the	4.98
whole	5.88
tenor	-1
of	4.94
the	4.98
place	5.56
change	5.56
from	5.18
one	5.4
that	4.94
be	5.68
grind	4.22
it	5.02
out	4.62
grind	4.22
it	5.02
out	4.62
grind	4.22
it	5.02
out	4.62
make	6.0
sure	6.32
you	6.24
ve	4.92
get	5.92
all	6.22
your	5.6
detail	5.82
right	6.54
make	6.0
sure	6.32
you	6.24
execute	-1
it	5.02
properly	6.22
and	5.22
all	6.22
that	4.94
i	5.92
hat	5.7
the	4.98
word	5.56
execution	3.1
i	5.92
like	7.22
the	4.98
word	5.56
innovation	-1
and	5.22
i	5.92
brought	5.9
that	4.94
from	5.18
m	5.06
the	4.98
other	5.04
thing	5.58
i	5.92
brought	5.9
be	5.68
a	5.24
multi	-1
product	5.56
strategy	6.24
whereas	5.0
it	5.02
have	5.82
be	5.68
very	6.12
nice	7.38
before	5.1
to	4.98
be	5.68
able	6.56
to	4.98
say	5.54
we	6.38
just	5.76
want	5.7
these	5.1
three	5.72
thing	5.58
i	5.92
say	5.54
i	5.92
want	5.7
everything	5.96
i	5.92
want	5.7
to	4.98
look	5.54
at	4.9
anything	5.34
and	5.22
everything	5.96
i	5.92
look	5.54
at	4.9
the	4.98
msr	-1
i	5.92
guess	5.64
they	5.62
be	5.68
call	5.74
the	4.98
marketing	5.2
survey	6.18
report	4.76
and	5.22
would	5.38
note	5.42
any	5.22
assay	-1
of	4.94
any	5.22
kind	7.24
that	4.94
have	5.82
now	5.9
start	6.1
to	4.98
look	5.54
like	7.22
it	5.02
be	5.68
go	5.54
to	4.98
work	5.24
so	5.08
somebody	5.3
have	5.82
a	5.24
new	6.82
assay	-1
for	5.22
a	5.24
virus	2.08
well	6.68
let	5.38
s	5.04
take	5.18
a	5.24
look	5.54
at	4.9
viral	-1
assay	-1
someone	5.3
have	5.82
a	5.24
new	6.82
assay	-1
for	5.22
therapeutic	6.6
drug	3.2
so	5.08
let	5.38
s	5.04
consider	5.56
therapeutic	6.6
drug	3.2
hughes	5.06
do	5.76
that	4.94
mean	3.68
hire	6.5
new	6.82
people	6.16
with	5.72
those	4.94
approach	5.94
rathmann	-1
we	6.38
hire	6.5
a	5.24
lot	5.78
of	4.94
people	6.16
while	5.12
i	5.92
be	5.68
there	5.1
hughes	5.06
because	5.0
you	6.24
wouldn	4.4
t	4.84
necessarily	5.08
have	5.82
virologist	-1
would	5.38
you	6.24
rathmann	-1
well	6.68
yes	6.74
we	6.38
actually	5.3
have	5.82
one	5.4
of	4.94
everything	5.96
when	4.96
i	5.92
get	5.92
there	5.1
but	4.24
if	4.66
you	6.24
hire	6.5
biochemist	-1
you	6.24
can	5.62
get	5.92
what	4.8
you	6.24
want	5.7
immunology	-1
be	5.68
different	5.38
from	5.18
virology	-1
which	4.94
be	5.68
different	5.38
from	5.18
cell	5.12
biology	-1
and	5.22
all	6.22
the	4.98
rest	7.18
ihen	-1
you	6.24
have	5.82
a	5.24
core	5.38
in	5.5
some	5.02
of	4.94
these	5.1
area	5.44
but	4.24
i	5.92
hire	6.5
primarily	5.42
biochemist	-1
hughes	5.06
one	5.4
thing	5.58
i	5.92
remember	6.42
reading	6.78
about	5.16
abbott	-1
and	5.22
it	5.02
may	5.48
have	5.82
be	5.68
a	5.24
little	4.6
after	5.08
your	5.6
time	5.74
but	4.24
abbott	-1
s	5.04
diagnostics	-1
become	5.7
very	6.12
competitive	5.46
they	5.62
become	5.7
the	4.98
company	5.44
to	4.98
	-1
beat	4.2
would	5.38
you	6.24
not	3.86
say	5.54
in	5.5
the	4.98
diagnostic	5.02
field	5.88
one	5.4
of	4.94
the	4.98
thing	5.58
i	5.92
remember	6.42
reading	6.78
be	5.68
that	4.94
thcj	-1
have	5.82
very	6.12
strategically	-1
place	5.56
machine	5.38
free	7.96
machine	5.38
in	5.5
their	5.16
customer	5.66
laboratory	5.92
rathmann	-1
one	5.4
of	4.94
vincent	5.46
s	5.04
first	6.82
strategy	6.24
be	5.68
despite	4.48
the	4.98
fact	5.9
that	4.94
we	6.38
initially	5.2
only	4.92
have	5.82
the	4.98
aba	-1
that	4.94
if	4.66
you	6.24
could	5.52
make	6.0
a	5.24
machine	5.38
that	4.94
everybody	6.2
want	5.7
you	6.24
could	5.52
sometimes	5.28
give	6.54
it	5.02
to	4.98
people	6.16
and	5.22
then	5.34
charge	4.9
them	4.92
for	5.22
the	4.98
consumables	-1
that	4.94
by	4.98
the	4.98
way	5.24
be	5.68
also	5.42
a	5.24
m	5.06
philosophy	6.44
you	6.24
want	5.7
to	4.98
sell	5.48
razor	4.94
blade	4.56
not	3.86
razor	4.94
in	5.5
fact	5.9
if	4.66
you	6.24
give	6.54
away	4.22
the	4.98
razor	4.94
and	5.22
you	6.24
get	5.92
a	5.24
lot	5.78
of	4.94
razor	4.94
blade	4.56
sale	6.58
that	4.94
s	5.04
all	6.22
right	6.54
you	6.24
re	4.88
go	5.54
to	4.98
be	5.68
okay	6.56
so	5.08
he	5.42
want	5.7
to	4.98
do	5.76
that	4.94
now	5.9
the	4.98
interest	6.36
thing	5.58
be	5.68
that	4.94
the	4.98
machine	5.38
the	4.98
division	4.36
be	5.68
excite	-1
about	5.16
didn	4.8
t	4.84
work	5.24
out	4.62
very	6.12
well	6.68
the	4.98
adc	-1
which	4.94
be	5.68
a	5.24
machint	-1
and	5.22
the	4.98
m	5.06
which	4.94
be	5.68
a	5.24
machine	5.38
be	5.68
both	5.9
disappointment	-1
of	4.94
course	5.42
technicon	-1
sell	5.48
expensive	3.54
machine	5.38
so	5.08
that	4.94
be	5.68
kind	7.24
of	4.94
a	5.24
model	5.8
out	4.62
there	5.1
and	5.22
that	4.94
be	5.68
what	4.8
you	6.24
have	5.82
to	4.98
do	5.76
i	5.92
didn	4.8
t	4.84
like	7.22
machine	5.38
at	4.9
all	6.22
and	5.22
never	3.34
thought	6.38
we	6.38
would	5.38
produce	6.26
any	5.22
kind	7.24
of	4.94
machine	5.38
until	4.94
what	4.8
happen	5.28
when	4.96
one	5.4
of	4.94
the	4.98
guy	5.92
come	5.82
along	5.48
with	5.72
a	5.24
very	6.12
neat	6.72
way	5.24
to	4.98
do	5.76
enzyme	5.42
assay	-1
and	5.22
that	4.94
be	5.68
a	5.24
very	6.12
simple	6.02
machine	5.38
we	6.38
call	5.74
it	5.02
the	4.98
quantum	-1
we	6.38
make	6.0
it	5.02
for	5.22
just	5.76
a	5.24
couple	7.3
of	4.94
thousand	5.9
dollar	7.02
and	5.22
we	6.38
give	6.54
it	5.02
away	4.22
vincent	5.46
say	5.54
right	6.54
away	4.22
oh	4.84
this	5.06
be	5.68
perfect	7.42
for	5.22
us	6.26
so	5.08
you	6.24
couldn	4.49
t	4.84
give	6.54
away	4.22
the	4.98
and	5.22
machine	5.38
but	4.24
the	4.98
one	5.4
that	4.94
we	6.38
come	5.82
up	6.14
with	5.72
yes	6.74
you	6.24
could	5.52
give	6.54
them	4.92
away	4.22
hughes	5.06
and	5.22
that	4.94
meant	5.44
that	4.94
the	4.98
customer	5.66
be	5.68
oblige	-1
to	4.98
use	5.64
your	5.6
product	5.56
in	5.5
that	4.94
machine	5.38
rathmann	-1
and	5.22
then	5.34
you	6.24
have	5.82
the	4.98
wherewithal	-1
once	4.94
you	6.24
have	5.82
a	5.24
machine	5.38
to	4.98
introduce	5.86
additional	5.78
assay	-1
for	5.22
that	4.94
machine	5.38
and	5.22
you	6.24
automatically	6.0
could	5.52
grow	6.68
your	5.6
business	5.94
without	3.54
ever	5.42
put	5.04
any	5.22
more	6.24
machine	5.38
out	4.62
that	4.94
machine	5.38
be	5.68
now	5.9
capable	6.74
of	4.94
do	5.76
as	5.22
much	5.74
as	5.22
a	5.24
year	5.38
in	5.5
assay	-1
so	5.08
each	5.4
machine	5.38
be	5.68
pull	4.74
through	5.62
worth	6.78
of	4.94
reagent	-1
that	4.94
be	5.68
pretty	7.32
nice	7.38
hughes	5.06
do	5.76
you	6.24
have	5.82
any	5.22
idea	7.06
why	4.98
abbott	-1
spawn	-1
a	5.24
number	5.3
of	4.94
biotech	-1
executive	5.58
you	6.24
of	4.94
course	5.42
be	5.68
one	5.4
of	4.94
them	4.92
and	5.22
you	6.24
mention	5.32
jim	5.26
vincent	5.46
we	6.38
haven	6.54
t	4.84
mention	5.32
kirk	5.24
raab	-1
be	5.68
there	5.1
a	5.24
reason	5.54
that	4.94
they	5.62
come	5.82
from	5.18
abbott	-1
rathmann	-1
there	5.1
be	5.68
actually	5.3
two	5.4
company	5.44
in	5.5
the	4.98
pharmaceutical	-1
industry	5.38
that	4.94
furnish	-1
more	6.24
executive	5.58
than	4.74
any	5.22
other	5.04
and	5.22
they	5.62
be	5.68
abbott	-1
and	5.22
baxter	-1
abbott	-1
and	5.22
baxter	-1
be	5.68
very	6.12
similar	5.96
they	5.62
be	5.68
just	5.76
a	5.24
few	4.5
mile	5.04
apart	3.52
there	5.1
in	5.5
chicago	5.84
and	5.22
they	5.62
both	5.9
be	5.68
a	5.24
different	5.38
kind	7.24
of	4.94
pharmaceutical	-1
company	5.44
neither	4.46
one	5.4
have	5.82
the	4.98
big	6.22
therapeutic	6.6
pharmaceutical	-1
abbott	-1
get	5.92
into	5.04
erythromycin	-1
very	6.12
early	5.66
but	4.24
it	5.02
be	5.68
not	3.86
the	4.98
backbone	-1
of	4.94
the	4.98
medical	4.72
work	5.24
but	4.24
diagnostic	5.02
be	5.68
a	5.24
totally	6.02
different	5.38
animal	6.8
a	5.24
different	5.38
kind	7.24
of	4.94
pace	5.64
a	5.24
different	5.38
kind	7.24
of	4.94
level	5.6
of	4.94
innovation	-1
the	4.98
people	6.16
in	5.5
the	4.98
pharmaceutical	-1
part	4.98
of	4.94
abbott	-1
could	5.52
not	3.86
comprehend	6.1
the	4.98
average	5.1
diagnostic	5.02
mindset	-1
they	5.62
couldn	4.49
t	4.84
believe	6.7
that	4.94
anybody	4.96
want	5.7
to	4.98
work	5.24
that	4.94
hard	4.1
that	4.94
aggressively	-1
or	4.98
that	4.94
innovatively	-1
i	5.92
mean	3.68
they	5.62
be	5.68
really	5.84
grind	4.22
out	4.62
so	5.08
both	5.9
baxter	-1
and	5.22
abbott	-1
be	5.68
a	5.24
different	5.38
breed	5.51
of	4.94
pharmaceutical	-1
company	5.44
now	5.9
it	5.02
s	5.04
not	3.86
surprising	6.74
that	4.94
biotech	-1
would	5.38
be	5.68
an	4.84
attractive	7.48
place	5.56
for	5.22
an	4.84
executive	5.58
from	5.18
a	5.24
pharmaceutical	-1
company	5.44
but	4.24
what	4.8
be	5.68
surprising	6.74
be	5.68
that	4.94
they	5.62
weren	-1
t	4.84
pharmaceutical	-1
executive	5.58
not	3.86
i	5.92
